absent_player,team_name,teammate,avg_mins,games_sampled
Leila Lacan,Connecticut Sun,NaLyssa Smith,17.42,2
Leila Lacan,Connecticut Sun,Stephanie Talbot,17.09,2
Leila Lacan,Connecticut Sun,Olivia Nelson-Ododa,16.57,5
Leila Lacan,Connecticut Sun,Cheyenne Parker-Tyus,15.63,2
Leila Lacan,Connecticut Sun,Ashlon Jackson,14.13,4
Leila Lacan,Connecticut Sun,Raegan Beers,13.70,8
Leila Lacan,Connecticut Sun,Megan Gustafson,12.99,2
Leila Lacan,Connecticut Sun,Nell Angloma,12.96,6
Leila Lacan,Connecticut Sun,Serah Williams,11.58,2
Leila Lacan,Connecticut Sun,Brianna Turner,10.47,2
Leila Lacan,Connecticut Sun,Gianna Kneepkens,10.45,9
Leila Lacan,Connecticut Sun,Taylor Thierry,6.83,2
Nell Angloma,Connecticut Sun,Kennedy Burke,28.70,4
Nell Angloma,Connecticut Sun,Brittney Griner,28.42,3
Nell Angloma,Connecticut Sun,Diamond Miller,24.54,4
Nell Angloma,Connecticut Sun,Saniya Rivers,22.10,4
Nell Angloma,Connecticut Sun,Charlisse Leger-Walker,21.76,4
Nell Angloma,Connecticut Sun,Aneesah Morrow,20.97,4
Nell Angloma,Connecticut Sun,Hailey Van Lith,18.79,3
Nell Angloma,Connecticut Sun,Olivia Nelson-Ododa,18.34,4
Nell Angloma,Connecticut Sun,Raegan Beers,12.66,2
Nell Angloma,Connecticut Sun,Gianna Kneepkens,12.24,3
Olivia Nelson-Ododa,Connecticut Sun,Natisha Hiedeman,28.65,2
Olivia Nelson-Ododa,Connecticut Sun,Stefanie Dolson,26.29,2
Olivia Nelson-Ododa,Connecticut Sun,Jade Melbourne,24.99,2
Olivia Nelson-Ododa,Connecticut Sun,Charlisse Leger-Walker,24.90,4
Olivia Nelson-Ododa,Connecticut Sun,Flau'jae Johnson,23.42,2
Olivia Nelson-Ododa,Connecticut Sun,Kennedy Burke,23.13,4
Olivia Nelson-Ododa,Connecticut Sun,Saniya Rivers,22.71,4
Olivia Nelson-Ododa,Connecticut Sun,Mackenzie Holmes,22.23,2
Olivia Nelson-Ododa,Connecticut Sun,Zia Cooke,21.81,2
Olivia Nelson-Ododa,Connecticut Sun,Aneesah Morrow,21.34,4
Olivia Nelson-Ododa,Connecticut Sun,Aaliyah Edwards,21.27,4
Olivia Nelson-Ododa,Connecticut Sun,Jordan Horston,19.56,2
Olivia Nelson-Ododa,Connecticut Sun,Lexie Brown,17.26,2
Olivia Nelson-Ododa,Connecticut Sun,Hailey Van Lith,17.08,4
Olivia Nelson-Ododa,Connecticut Sun,Diamond Miller,16.52,4
Olivia Nelson-Ododa,Connecticut Sun,Raegan Beers,15.94,4
Olivia Nelson-Ododa,Connecticut Sun,Nell Angloma,14.95,4
Olivia Nelson-Ododa,Connecticut Sun,Ashlon Jackson,12.37,2
Olivia Nelson-Ododa,Connecticut Sun,Gianna Kneepkens,9.25,4
Olivia Nelson-Ododa,Connecticut Sun,Taylor Thierry,6.83,2
Raegan Beers,Connecticut Sun,Leila Lacan,31.35,4
Raegan Beers,Connecticut Sun,Brittney Griner,29.02,5
Raegan Beers,Connecticut Sun,Kennedy Burke,25.29,5
Raegan Beers,Connecticut Sun,Diamond Miller,22.86,5
Raegan Beers,Connecticut Sun,Charlisse Leger-Walker,22.45,5
Raegan Beers,Connecticut Sun,Aneesah Morrow,21.29,4
Raegan Beers,Connecticut Sun,Saniya Rivers,19.57,5
Raegan Beers,Connecticut Sun,Olivia Nelson-Ododa,18.41,5
Raegan Beers,Connecticut Sun,Aaliyah Edwards,17.02,3
Raegan Beers,Connecticut Sun,Gianna Kneepkens,5.74,3
Raegan Beers,Connecticut Sun,Nell Angloma,4.32,3
Saniya Rivers,Connecticut Sun,Leila Lacan,31.80,4
Saniya Rivers,Connecticut Sun,Charlisse Leger-Walker,29.49,4
Saniya Rivers,Connecticut Sun,Diamond Miller,28.74,4
Saniya Rivers,Connecticut Sun,Olivia Nelson-Ododa,26.45,4
Saniya Rivers,Connecticut Sun,Brittney Griner,25.42,3
Saniya Rivers,Connecticut Sun,Kennedy Burke,20.53,4
Saniya Rivers,Connecticut Sun,Aaliyah Edwards,18.25,4
Saniya Rivers,Connecticut Sun,Nell Angloma,10.90,4
Saniya Rivers,Connecticut Sun,Raegan Beers,7.32,4
Saniya Rivers,Connecticut Sun,Hailey Van Lith,6.42,2
Saniya Rivers,Connecticut Sun,Gianna Kneepkens,5.82,2
Alanna Smith,Dallas Wings,Azzi Fudd,36.87,8
Alanna Smith,Dallas Wings,Jessica Shepard,36.85,8
Alanna Smith,Dallas Wings,Paige Bueckers,36.47,7
Alanna Smith,Dallas Wings,Chelsea Gray,33.51,2
Alanna Smith,Dallas Wings,A'ja Wilson,33.29,2
Alanna Smith,Dallas Wings,Jackie Young,32.38,2
Alanna Smith,Dallas Wings,Arike Ogunbowale,29.17,8
Alanna Smith,Dallas Wings,NaLyssa Smith,28.46,2
Alanna Smith,Dallas Wings,Jewell Loyd,27.03,2
Alanna Smith,Dallas Wings,Awak Kuier,18.07,8
Alanna Smith,Dallas Wings,Maddy Siegrist,16.39,7
Alanna Smith,Dallas Wings,Li Yueru,12.81,7
Alanna Smith,Dallas Wings,Cheyenne Parker-Tyus,12.58,2
Alanna Smith,Dallas Wings,Stephanie Talbot,11.73,2
Alanna Smith,Dallas Wings,Kierstan Bell,10.61,2
Alanna Smith,Dallas Wings,Odyssey Sims,10.28,5
Alanna Smith,Dallas Wings,Aziaha James,10.10,8
Alanna Smith,Dallas Wings,Alysha Clark,9.17,4
Alanna Smith,Dallas Wings,Sug Sutton,8.97,6
Awak Kuier,Dallas Wings,Jessica Shepard,30.06,3
Awak Kuier,Dallas Wings,Paige Bueckers,29.98,3
Awak Kuier,Dallas Wings,Azzi Fudd,29.43,3
Awak Kuier,Dallas Wings,Arike Ogunbowale,27.12,3
Awak Kuier,Dallas Wings,Maddy Siegrist,22.89,3
Awak Kuier,Dallas Wings,Alanna Smith,15.54,3
Awak Kuier,Dallas Wings,Aziaha James,14.75,3
Awak Kuier,Dallas Wings,Odyssey Sims,12.83,2
Awak Kuier,Dallas Wings,Alysha Clark,11.32,3
Awak Kuier,Dallas Wings,Li Yueru,7.73,2
Li Yueru,Dallas Wings,Jessica Shepard,35.23,8
Li Yueru,Dallas Wings,Paige Bueckers,34.87,7
Li Yueru,Dallas Wings,Azzi Fudd,33.16,7
Li Yueru,Dallas Wings,Arike Ogunbowale,30.26,8
Li Yueru,Dallas Wings,Awak Kuier,18.35,7
Li Yueru,Dallas Wings,Alanna Smith,17.13,7
Li Yueru,Dallas Wings,Odyssey Sims,13.76,6
Li Yueru,Dallas Wings,Maddy Siegrist,12.75,7
Li Yueru,Dallas Wings,Aziaha James,11.98,8
Li Yueru,Dallas Wings,Alysha Clark,11.86,6
Maddy Siegrist,Dallas Wings,Jessica Shepard,38.41,2
Maddy Siegrist,Dallas Wings,Azzi Fudd,35.71,2
Maddy Siegrist,Dallas Wings,Paige Bueckers,35.23,2
Maddy Siegrist,Dallas Wings,Arike Ogunbowale,34.89,2
Maddy Siegrist,Dallas Wings,Awak Kuier,21.98,2
Maddy Siegrist,Dallas Wings,Odyssey Sims,7.22,2
Maddy Siegrist,Dallas Wings,Aziaha James,6.02,2
Odyssey Sims,Dallas Wings,Kayla McBride,34.26,2
Odyssey Sims,Dallas Wings,Azzi Fudd,34.14,9
Odyssey Sims,Dallas Wings,Paige Bueckers,33.58,8
Odyssey Sims,Dallas Wings,Jessica Shepard,33.35,9
Odyssey Sims,Dallas Wings,Courtney Williams,33.33,2
Odyssey Sims,Dallas Wings,Olivia Miles,32.63,2
Odyssey Sims,Dallas Wings,Natasha Howard,32.21,2
Odyssey Sims,Dallas Wings,Chelsea Gray,31.18,2
Odyssey Sims,Dallas Wings,Nia Coffey,29.58,2
Odyssey Sims,Dallas Wings,Jewell Loyd,28.74,2
Odyssey Sims,Dallas Wings,A'ja Wilson,28.69,2
Odyssey Sims,Dallas Wings,Arike Ogunbowale,28.53,9
Odyssey Sims,Dallas Wings,Jackie Young,27.80,2
Odyssey Sims,Dallas Wings,NaLyssa Smith,26.47,2
Odyssey Sims,Dallas Wings,Awak Kuier,20.31,8
Odyssey Sims,Dallas Wings,Stephanie Talbot,18.07,2
Odyssey Sims,Dallas Wings,Cheyenne Parker-Tyus,17.38,2
Odyssey Sims,Dallas Wings,Aziaha James,15.56,9
Odyssey Sims,Dallas Wings,Kierstan Bell,15.38,2
Odyssey Sims,Dallas Wings,Maddy Siegrist,14.09,9
Odyssey Sims,Dallas Wings,Maya Caldwell,12.21,2
Odyssey Sims,Dallas Wings,Sug Sutton,12.13,6
Odyssey Sims,Dallas Wings,Anastasiia Olairi Kosu,12.01,2
Odyssey Sims,Dallas Wings,Alanna Smith,11.08,6
Odyssey Sims,Dallas Wings,Alysha Clark,9.36,5
Odyssey Sims,Dallas Wings,Li Yueru,8.39,7
Odyssey Sims,Dallas Wings,Antonia Delaere,7.58,2
Odyssey Sims,Dallas Wings,Brianna Turner,6.31,2
Odyssey Sims,Dallas Wings,JJ Quinerly,6.22,2
Paige Bueckers,Dallas Wings,Azzi Fudd,37.22,2
Paige Bueckers,Dallas Wings,Jessica Shepard,36.64,2
Paige Bueckers,Dallas Wings,Arike Ogunbowale,36.43,2
Paige Bueckers,Dallas Wings,Awak Kuier,24.28,2
Paige Bueckers,Dallas Wings,Aziaha James,20.89,2
Paige Bueckers,Dallas Wings,Maddy Siegrist,12.20,2
Paige Bueckers,Dallas Wings,Alysha Clark,9.90,2
Cecilia Zandalasini,Golden State Valkyries,Veronica Burton,31.19,4
Cecilia Zandalasini,Golden State Valkyries,Kayla Thornton,28.96,4
Cecilia Zandalasini,Golden State Valkyries,Kaila Charles,26.89,4
Cecilia Zandalasini,Golden State Valkyries,Gabby Williams,26.68,4
Cecilia Zandalasini,Golden State Valkyries,Kiah Stokes,22.71,4
Cecilia Zandalasini,Golden State Valkyries,Janelle Salaun,22.49,4
Cecilia Zandalasini,Golden State Valkyries,Tiffany Hayes,20.20,2
Cecilia Zandalasini,Golden State Valkyries,Kaitlyn Chen,15.10,4
Cecilia Zandalasini,Golden State Valkyries,Laeticia Amihere,14.72,4
Gabby Williams,Golden State Valkyries,Veronica Burton,33.37,2
Gabby Williams,Golden State Valkyries,Kaila Charles,29.23,2
Gabby Williams,Golden State Valkyries,Janelle Salaun,25.40,2
Gabby Williams,Golden State Valkyries,Tiffany Hayes,20.12,2
Gabby Williams,Golden State Valkyries,Cecilia Zandalasini,20.04,2
Gabby Williams,Golden State Valkyries,Kiah Stokes,19.24,2
Gabby Williams,Golden State Valkyries,Kayla Thornton,18.87,2
Gabby Williams,Golden State Valkyries,Kaitlyn Chen,16.39,2
Gabby Williams,Golden State Valkyries,Laeticia Amihere,15.04,2
Laeticia Amihere,Golden State Valkyries,Veronica Burton,31.83,4
Laeticia Amihere,Golden State Valkyries,Kayla Thornton,28.72,4
Laeticia Amihere,Golden State Valkyries,Gabby Williams,28.59,4
Laeticia Amihere,Golden State Valkyries,Janelle Salaun,26.43,4
Laeticia Amihere,Golden State Valkyries,Kiah Stokes,20.19,4
Laeticia Amihere,Golden State Valkyries,Tiffany Hayes,19.45,4
Laeticia Amihere,Golden State Valkyries,Cecilia Zandalasini,18.23,4
Laeticia Amihere,Golden State Valkyries,Kaila Charles,16.72,4
Laeticia Amihere,Golden State Valkyries,Kaitlyn Chen,8.17,4
Tiffany Hayes,Golden State Valkyries,Veronica Burton,34.35,2
Tiffany Hayes,Golden State Valkyries,Gabby Williams,31.90,2
Tiffany Hayes,Golden State Valkyries,Kaila Charles,30.22,2
Tiffany Hayes,Golden State Valkyries,Kayla Thornton,30.13,2
Tiffany Hayes,Golden State Valkyries,Janelle Salaun,21.34,2
Tiffany Hayes,Golden State Valkyries,Kiah Stokes,21.05,2
Tiffany Hayes,Golden State Valkyries,Laeticia Amihere,17.54,2
Tiffany Hayes,Golden State Valkyries,Kaitlyn Chen,13.48,2
Aliyah Boston,Indiana Fever,Kelsey Mitchell,31.74,3
Aliyah Boston,Indiana Fever,Natisha Hiedeman,30.12,2
Aliyah Boston,Indiana Fever,Flau'jae Johnson,29.72,2
Aliyah Boston,Indiana Fever,Jade Melbourne,29.43,2
Aliyah Boston,Indiana Fever,Makayla Timpson,24.37,3
Aliyah Boston,Indiana Fever,Caitlin Clark,22.94,3
Aliyah Boston,Indiana Fever,Monique Billings,22.83,3
Aliyah Boston,Indiana Fever,Sophie Cunningham,20.97,3
Aliyah Boston,Indiana Fever,Lexie Hull,17.73,3
Aliyah Boston,Indiana Fever,Tyasha Harris,17.57,3
Aliyah Boston,Indiana Fever,Jordan Horston,17.14,2
Aliyah Boston,Indiana Fever,Stefanie Dolson,16.78,2
Aliyah Boston,Indiana Fever,Myisha Hines-Allen,16.38,3
Aliyah Boston,Indiana Fever,Zia Cooke,14.97,2
Aliyah Boston,Indiana Fever,Damiris Dantas,11.84,3
Aliyah Boston,Indiana Fever,Raven Johnson,10.75,3
Caitlin Clark,Indiana Fever,Kelsey Mitchell,30.44,4
Caitlin Clark,Indiana Fever,Aliyah Boston,27.64,4
Caitlin Clark,Indiana Fever,Tyasha Harris,27.03,4
Caitlin Clark,Indiana Fever,Raven Johnson,21.88,4
Caitlin Clark,Indiana Fever,Sophie Cunningham,21.13,4
Caitlin Clark,Indiana Fever,Lexie Hull,20.83,4
Caitlin Clark,Indiana Fever,Monique Billings,19.64,4
Caitlin Clark,Indiana Fever,Makayla Timpson,13.18,4
Caitlin Clark,Indiana Fever,Myisha Hines-Allen,12.03,4
Caitlin Clark,Indiana Fever,Grace VanSlooten,3.66,2
Myisha Hines-Allen,Indiana Fever,Kelsey Mitchell,32.89,2
Myisha Hines-Allen,Indiana Fever,Aliyah Boston,27.18,2
Myisha Hines-Allen,Indiana Fever,Sophie Cunningham,25.15,2
Myisha Hines-Allen,Indiana Fever,Monique Billings,25.11,2
Myisha Hines-Allen,Indiana Fever,Caitlin Clark,24.98,2
Myisha Hines-Allen,Indiana Fever,Lexie Hull,21.03,2
Myisha Hines-Allen,Indiana Fever,Tyasha Harris,20.52,2
Myisha Hines-Allen,Indiana Fever,Makayla Timpson,18.96,2
Myisha Hines-Allen,Indiana Fever,Raven Johnson,1.73,2
Myisha Hines-Allen,Indiana Fever,Grace VanSlooten,1.60,2
Raven Johnson,Indiana Fever,Kelsey Mitchell,30.54,2
Raven Johnson,Indiana Fever,Caitlin Clark,30.15,2
Raven Johnson,Indiana Fever,Monique Billings,25.17,2
Raven Johnson,Indiana Fever,Makayla Timpson,22.88,2
Raven Johnson,Indiana Fever,Sophie Cunningham,22.44,2
Raven Johnson,Indiana Fever,Lexie Hull,21.08,2
Raven Johnson,Indiana Fever,Aliyah Boston,15.51,2
Raven Johnson,Indiana Fever,Tyasha Harris,15.46,2
Raven Johnson,Indiana Fever,Myisha Hines-Allen,12.93,2
Tyasha Harris,Indiana Fever,Kelsey Mitchell,31.77,5
Tyasha Harris,Indiana Fever,Caitlin Clark,30.89,5
Tyasha Harris,Indiana Fever,Aliyah Boston,27.44,5
Tyasha Harris,Indiana Fever,Monique Billings,23.09,5
Tyasha Harris,Indiana Fever,Sophie Cunningham,22.30,5
Tyasha Harris,Indiana Fever,Lexie Hull,19.99,5
Tyasha Harris,Indiana Fever,Raven Johnson,18.71,5
Tyasha Harris,Indiana Fever,Myisha Hines-Allen,13.14,5
Tyasha Harris,Indiana Fever,Makayla Timpson,11.80,5
Tyasha Harris,Indiana Fever,Grace VanSlooten,1.03,2
A'ja Wilson,Las Vegas Aces,Chelsea Gray,36.07,2
A'ja Wilson,Las Vegas Aces,Jackie Young,35.82,2
A'ja Wilson,Las Vegas Aces,Jewell Loyd,35.33,2
A'ja Wilson,Las Vegas Aces,NaLyssa Smith,28.93,2
A'ja Wilson,Las Vegas Aces,Stephanie Talbot,22.46,2
A'ja Wilson,Las Vegas Aces,Cheyenne Parker-Tyus,16.80,2
A'ja Wilson,Las Vegas Aces,Chennedy Carter,13.13,2
A'ja Wilson,Las Vegas Aces,Kierstan Bell,9.73,2
Brianna Turner,Las Vegas Aces,Chelsea Gray,36.71,3
Brianna Turner,Las Vegas Aces,Jackie Young,36.61,3
Brianna Turner,Las Vegas Aces,A'ja Wilson,35.23,2
Brianna Turner,Las Vegas Aces,Jewell Loyd,32.00,3
Brianna Turner,Las Vegas Aces,NaLyssa Smith,27.91,3
Brianna Turner,Las Vegas Aces,Stephanie Talbot,16.10,3
Brianna Turner,Las Vegas Aces,Chennedy Carter,15.26,2
Brianna Turner,Las Vegas Aces,Cheyenne Parker-Tyus,15.11,3
Brianna Turner,Las Vegas Aces,Kierstan Bell,10.24,3
Chennedy Carter,Las Vegas Aces,Breanna Stewart,36.52,2
Chennedy Carter,Las Vegas Aces,Chelsea Gray,32.99,15
Chennedy Carter,Las Vegas Aces,Jessica Shepard,32.87,2
Chennedy Carter,Las Vegas Aces,Jackie Young,32.37,15
Chennedy Carter,Las Vegas Aces,A'ja Wilson,31.96,15
Chennedy Carter,Las Vegas Aces,Alyssa Thomas,31.93,2
Chennedy Carter,Las Vegas Aces,Paige Bueckers,30.44,2
Chennedy Carter,Las Vegas Aces,Azzi Fudd,30.15,2
Chennedy Carter,Las Vegas Aces,Kahleah Copper,29.58,2
Chennedy Carter,Las Vegas Aces,Sabrina Ionescu,29.48,2
Chennedy Carter,Las Vegas Aces,Arike Ogunbowale,29.34,2
Chennedy Carter,Las Vegas Aces,Jonquel Jones,27.86,2
Chennedy Carter,Las Vegas Aces,Bridget Carleton,27.63,2
Chennedy Carter,Las Vegas Aces,Jewell Loyd,27.06,14
Chennedy Carter,Las Vegas Aces,Kayla Thornton,26.96,2
Chennedy Carter,Las Vegas Aces,Veronica Burton,25.12,2
Chennedy Carter,Las Vegas Aces,Gabby Williams,24.51,2
Chennedy Carter,Las Vegas Aces,NaLyssa Smith,24.13,14
Chennedy Carter,Las Vegas Aces,Emily Engstler,24.08,2
Chennedy Carter,Las Vegas Aces,Awak Kuier,23.74,2
Chennedy Carter,Las Vegas Aces,Monique Akoa Makani,23.01,2
Chennedy Carter,Las Vegas Aces,Janelle Salaun,22.99,2
Chennedy Carter,Las Vegas Aces,Carla Leite,21.08,2
Chennedy Carter,Las Vegas Aces,Valeriane Ayayi,20.98,2
Chennedy Carter,Las Vegas Aces,DeWanna Bonner,20.88,2
Chennedy Carter,Las Vegas Aces,Pauline Astier,20.66,2
Chennedy Carter,Las Vegas Aces,Kaila Charles,19.41,2
Chennedy Carter,Las Vegas Aces,Noemie Brochant,19.23,2
Chennedy Carter,Las Vegas Aces,Kiah Stokes,19.10,2
Chennedy Carter,Las Vegas Aces,Lexi Held,18.78,2
Chennedy Carter,Las Vegas Aces,Cecilia Zandalasini,18.47,2
Chennedy Carter,Las Vegas Aces,Frieda Buhner,18.40,2
Chennedy Carter,Las Vegas Aces,Tiffany Hayes,17.23,2
Chennedy Carter,Las Vegas Aces,Dana Evans,17.00,5
Chennedy Carter,Las Vegas Aces,Stephanie Talbot,16.97,15
Chennedy Carter,Las Vegas Aces,Nyadiew Puoch,16.73,2
Chennedy Carter,Las Vegas Aces,Teja Oblak,16.03,2
Chennedy Carter,Las Vegas Aces,Karlie Samuelson,14.95,2
Chennedy Carter,Las Vegas Aces,Kaitlyn Chen,14.88,2
Chennedy Carter,Las Vegas Aces,Sug Sutton,14.08,2
Chennedy Carter,Las Vegas Aces,Han Xu,13.77,2
Chennedy Carter,Las Vegas Aces,Brianna Turner,13.31,14
Chennedy Carter,Las Vegas Aces,Marine Johannes,13.28,2
Chennedy Carter,Las Vegas Aces,Aziaha James,12.38,2
Chennedy Carter,Las Vegas Aces,Kierstan Bell,12.36,10
Chennedy Carter,Las Vegas Aces,Justine Pissott,11.36,4
Chennedy Carter,Las Vegas Aces,Maddy Siegrist,10.73,2
Chennedy Carter,Las Vegas Aces,Cheyenne Parker-Tyus,10.17,12
Chennedy Carter,Las Vegas Aces,Serah Williams,9.44,2
Chennedy Carter,Las Vegas Aces,Holly Winterburn,8.11,2
Chennedy Carter,Las Vegas Aces,Alysha Clark,6.09,2
Chennedy Carter,Las Vegas Aces,Li Yueru,5.66,2
Chennedy Carter,Las Vegas Aces,Ta'Niya Latson,4.98,2
Chennedy Carter,Las Vegas Aces,Luisa Geiselsoder,4.81,2
Cheyenne Parker-Tyus,Las Vegas Aces,Chelsea Gray,35.23,5
Cheyenne Parker-Tyus,Las Vegas Aces,A'ja Wilson,34.47,5
Cheyenne Parker-Tyus,Las Vegas Aces,Jackie Young,31.25,5
Cheyenne Parker-Tyus,Las Vegas Aces,Kayla Thornton,30.77,2
Cheyenne Parker-Tyus,Las Vegas Aces,Veronica Burton,30.76,2
Cheyenne Parker-Tyus,Las Vegas Aces,Jewell Loyd,27.33,4
Cheyenne Parker-Tyus,Las Vegas Aces,Gabby Williams,26.98,2
Cheyenne Parker-Tyus,Las Vegas Aces,NaLyssa Smith,25.44,4
Cheyenne Parker-Tyus,Las Vegas Aces,Janelle Salaun,24.50,2
Cheyenne Parker-Tyus,Las Vegas Aces,Kiah Stokes,20.58,2
Cheyenne Parker-Tyus,Las Vegas Aces,Stephanie Talbot,18.81,5
Cheyenne Parker-Tyus,Las Vegas Aces,Cecilia Zandalasini,18.53,2
Cheyenne Parker-Tyus,Las Vegas Aces,Chennedy Carter,17.83,2
Cheyenne Parker-Tyus,Las Vegas Aces,Dana Evans,17.48,2
Cheyenne Parker-Tyus,Las Vegas Aces,Brianna Turner,15.91,5
Cheyenne Parker-Tyus,Las Vegas Aces,Kaila Charles,15.81,2
Cheyenne Parker-Tyus,Las Vegas Aces,Tiffany Hayes,15.02,2
Cheyenne Parker-Tyus,Las Vegas Aces,Kierstan Bell,10.47,2
Cheyenne Parker-Tyus,Las Vegas Aces,Kaitlyn Chen,9.25,2
Dana Evans,Las Vegas Aces,Kelsey Plum,35.90,2
Dana Evans,Las Vegas Aces,Jessica Shepard,34.52,3
Dana Evans,Las Vegas Aces,Chelsea Gray,33.08,23
Dana Evans,Las Vegas Aces,Paige Bueckers,32.87,3
Dana Evans,Las Vegas Aces,Azzi Fudd,32.68,3
Dana Evans,Las Vegas Aces,Jackie Young,32.31,23
Dana Evans,Las Vegas Aces,Nneka Ogwumike,31.90,2
Dana Evans,Las Vegas Aces,A'ja Wilson,31.70,21
Dana Evans,Las Vegas Aces,Skylar Diggins,31.18,2
Dana Evans,Las Vegas Aces,Ariel Atkins,30.49,3
Dana Evans,Las Vegas Aces,Bridget Carleton,30.31,2
Dana Evans,Las Vegas Aces,Alyssa Thomas,30.07,3
Dana Evans,Las Vegas Aces,Kahleah Copper,29.10,3
Dana Evans,Las Vegas Aces,Saniya Rivers,29.04,2
Dana Evans,Las Vegas Aces,Dearica Hamby,29.04,3
Dana Evans,Las Vegas Aces,Sydney Taylor,28.89,2
Dana Evans,Las Vegas Aces,Rae Burrell,28.80,3
Dana Evans,Las Vegas Aces,Natasha Cloud,28.48,2
Dana Evans,Las Vegas Aces,Kamilla Cardoso,28.45,2
Dana Evans,Las Vegas Aces,Jewell Loyd,27.98,21
Dana Evans,Las Vegas Aces,Azura Stevens,27.80,2
Dana Evans,Las Vegas Aces,Kennedy Burke,27.44,2
Dana Evans,Las Vegas Aces,Sarah Ashlee Barker,27.34,2
Dana Evans,Las Vegas Aces,Kayla Thornton,26.91,3
Dana Evans,Las Vegas Aces,Megan Gustafson,26.68,2
Dana Evans,Las Vegas Aces,Emily Engstler,26.47,2
Dana Evans,Las Vegas Aces,Erica Wheeler,26.01,3
Dana Evans,Las Vegas Aces,Veronica Burton,25.94,3
Dana Evans,Las Vegas Aces,Aneesah Morrow,25.64,2
Dana Evans,Las Vegas Aces,Arike Ogunbowale,25.47,3
Dana Evans,Las Vegas Aces,Gabby Williams,25.10,3
Dana Evans,Las Vegas Aces,Carla Leite,24.51,2
Dana Evans,Las Vegas Aces,NaLyssa Smith,24.05,23
Dana Evans,Las Vegas Aces,Natasha Mack,23.90,2
Dana Evans,Las Vegas Aces,Monique Akoa Makani,23.01,2
Dana Evans,Las Vegas Aces,Awak Kuier,22.98,3
Dana Evans,Las Vegas Aces,Janelle Salaun,22.38,3
Dana Evans,Las Vegas Aces,Hailey Van Lith,21.96,2
Dana Evans,Las Vegas Aces,Jovana Nogic,21.24,2
Dana Evans,Las Vegas Aces,DeWanna Bonner,21.17,3
Dana Evans,Las Vegas Aces,Valeriane Ayayi,20.98,2
Dana Evans,Las Vegas Aces,Kiah Stokes,20.64,3
Dana Evans,Las Vegas Aces,Diamond Miller,19.48,2
Dana Evans,Las Vegas Aces,Stephanie Talbot,19.32,23
Dana Evans,Las Vegas Aces,Cecilia Zandalasini,19.26,3
Dana Evans,Las Vegas Aces,Cameron Brink,19.04,3
Dana Evans,Las Vegas Aces,Noemie Brochant,18.98,3
Dana Evans,Las Vegas Aces,Lexi Held,18.78,2
Dana Evans,Las Vegas Aces,Charlisse Leger-Walker,17.38,2
Dana Evans,Las Vegas Aces,Courtney Vandersloot,17.05,2
Dana Evans,Las Vegas Aces,Chennedy Carter,16.92,13
Dana Evans,Las Vegas Aces,Gianna Kneepkens,16.78,2
Dana Evans,Las Vegas Aces,Kaila Charles,16.76,3
Dana Evans,Las Vegas Aces,Tiffany Hayes,16.18,3
Dana Evans,Las Vegas Aces,Raegan Beers,15.73,2
Dana Evans,Las Vegas Aces,Jacy Sheldon,15.03,2
Dana Evans,Las Vegas Aces,Chance Gray,14.43,2
Dana Evans,Las Vegas Aces,Teja Oblak,14.19,2
Dana Evans,Las Vegas Aces,Sug Sutton,14.08,2
Dana Evans,Las Vegas Aces,Kaitlyn Chen,14.06,3
Dana Evans,Las Vegas Aces,Elizabeth Williams,14.05,2
Dana Evans,Las Vegas Aces,Frieda Buhner,12.86,2
Dana Evans,Las Vegas Aces,Maddy Siegrist,12.70,3
Dana Evans,Las Vegas Aces,Gabriela Jaquez,12.28,2
Dana Evans,Las Vegas Aces,Karlie Samuelson,11.42,2
Dana Evans,Las Vegas Aces,Kierstan Bell,11.21,19
Dana Evans,Las Vegas Aces,Cheyenne Parker-Tyus,10.92,20
Dana Evans,Las Vegas Aces,Brianna Turner,10.43,20
Dana Evans,Las Vegas Aces,Aziaha James,10.41,3
Dana Evans,Las Vegas Aces,Nyadiew Puoch,10.33,2
Dana Evans,Las Vegas Aces,Alysha Clark,10.04,3
Dana Evans,Las Vegas Aces,Kyara Linskens,9.71,2
Dana Evans,Las Vegas Aces,Laeticia Amihere,9.49,2
Dana Evans,Las Vegas Aces,Aicha Coulibaly,9.28,2
Dana Evans,Las Vegas Aces,Luisa Geiselsoder,9.13,2
Dana Evans,Las Vegas Aces,Juste Jocyte,5.74,2
Dana Evans,Las Vegas Aces,Li Yueru,5.66,2
Dana Evans,Las Vegas Aces,Ta'Niya Latson,5.53,2
Dana Evans,Las Vegas Aces,Serah Williams,5.47,2
Dana Evans,Las Vegas Aces,Jihyun Park,4.34,3
Dana Evans,Las Vegas Aces,Emma Cannon,1.28,2
Jewell Loyd,Las Vegas Aces,Jackie Young,36.75,2
Jewell Loyd,Las Vegas Aces,Chelsea Gray,34.98,2
Jewell Loyd,Las Vegas Aces,A'ja Wilson,34.75,2
Jewell Loyd,Las Vegas Aces,Stephanie Talbot,28.44,2
Jewell Loyd,Las Vegas Aces,NaLyssa Smith,23.43,2
Jewell Loyd,Las Vegas Aces,Kierstan Bell,17.76,2
Jewell Loyd,Las Vegas Aces,Brianna Turner,15.11,2
Kierstan Bell,Las Vegas Aces,Chelsea Gray,33.64,9
Kierstan Bell,Las Vegas Aces,A'ja Wilson,32.65,9
Kierstan Bell,Las Vegas Aces,Jackie Young,31.02,9
