date,game_label,player,rw_team,rw_projected,our_projected,actual_minutes,proj_source,rw_date_source
2026-07-19,Dallas Wings vs Los Angeles Sparks,Aziaha James,Dallas Wings,10.0,9.0,7.4,replay,inferred
2026-07-19,Dallas Wings vs Los Angeles Sparks,Li Yueru,Dallas Wings,12.0,9.9,13.3,replay,inferred
2026-07-19,Dallas Wings vs Los Angeles Sparks,Jihyun Park,Los Angeles Sparks,16.0,10.1,14.9,replay,inferred
2026-07-19,Connecticut Sun vs Phoenix Mercury,Saniya Rivers,Connecticut Sun,13.0,0.0,,replay,inferred
2026-07-19,Dallas Wings vs Los Angeles Sparks,Odyssey Sims,Dallas Wings,10.0,9.6,16.9,replay,inferred
2026-07-19,Atlanta Dream vs Chicago Sky,Aicha Coulibaly,Chicago Sky,10.0,10.6,5.5,replay,inferred
2026-07-19,Atlanta Dream vs Chicago Sky,Rachel Banham,Chicago Sky,10.0,0.0,4.6,replay,inferred
2026-07-19,Atlanta Dream vs Chicago Sky,Elizabeth Williams,Chicago Sky,10.0,15.3,15.7,replay,inferred
2026-07-19,Dallas Wings vs Los Angeles Sparks,Emma Cannon,Los Angeles Sparks,5.0,5.1,1.4,replay,inferred
2026-07-19,Dallas Wings vs Los Angeles Sparks,Kiana Williams,Los Angeles Sparks,9.0,0.0,,replay,inferred
2026-07-19,Atlanta Dream vs Chicago Sky,Madina Okot,Atlanta Dream,5.0,7.1,10.7,replay,inferred
2026-07-19,Dallas Wings vs Los Angeles Sparks,Sug Sutton,Dallas Wings,7.0,0.0,,replay,inferred
2026-07-19,Dallas Wings vs Los Angeles Sparks,Kate Martin,Los Angeles Sparks,6.0,0.0,,replay,inferred
2026-07-19,Dallas Wings vs Los Angeles Sparks,Alysha Clark,Dallas Wings,6.0,7.5,7.3,replay,inferred
2026-07-19,Connecticut Sun vs Phoenix Mercury,Hailey Van Lith,Connecticut Sun,2.0,6.5,3.4,replay,inferred
2026-07-19,Dallas Wings vs Los Angeles Sparks,Chance Gray,Los Angeles Sparks,3.0,0.0,10.2,replay,inferred
2026-07-19,Connecticut Sun vs Phoenix Mercury,Gianna Kneepkens,Connecticut Sun,2.0,7.0,2.4,replay,inferred
2026-07-19,Atlanta Dream vs Chicago Sky,Sika Kone,Atlanta Dream,2.0,0.0,,replay,inferred
2026-07-19,Connecticut Sun vs Phoenix Mercury,Nell Angloma,Connecticut Sun,2.0,10.4,12.2,replay,inferred
2026-07-19,Connecticut Sun vs Phoenix Mercury,Raegan Beers,Connecticut Sun,2.0,0.0,4.4,replay,inferred
2026-07-19,Connecticut Sun vs Phoenix Mercury,Ashlon Jackson,Connecticut Sun,2.0,0.0,,replay,inferred
2026-07-19,Connecticut Sun vs Phoenix Mercury,Shay Ciezki,Phoenix Mercury,1.0,0.0,,replay,inferred
2026-07-19,Connecticut Sun vs Phoenix Mercury,Kyara Linskens,Phoenix Mercury,1.0,0.0,,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,A'ja Wilson,Las Vegas Aces,32.0,31.3,27.8,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Marina Mabrey,Toronto Tempo,31.0,33.4,30.6,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Breanna Stewart,New York Liberty,33.0,38.9,42.3,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Olivia Miles,Minnesota Lynx,31.0,31.6,35.9,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Kayla McBride,Minnesota Lynx,33.0,32.6,32.0,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Natasha Howard,Minnesota Lynx,32.0,29.9,24.0,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Jackie Young,Las Vegas Aces,32.0,31.3,32.8,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Jonquel Jones,New York Liberty,31.0,33.8,33.1,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Dominique Malonga,Seattle Storm,29.0,26.9,27.0,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Sabrina Ionescu,New York Liberty,34.0,36.9,35.8,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Azzi Fudd,Dallas Wings,36.0,36.2,42.7,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Arike Ogunbowale,Dallas Wings,33.0,34.7,37.8,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Jessica Shepard,Dallas Wings,34.0,37.0,38.1,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Courtney Williams,Minnesota Lynx,33.0,32.4,33.4,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Natisha Hiedeman,Seattle Storm,31.0,30.4,28.0,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Gabby Williams,Golden State Valkyries,26.0,26.0,25.9,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Sonia Citron,Washington Mystics,31.0,31.5,32.0,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Flau'jae Johnson,Seattle Storm,31.0,29.5,28.5,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Shakira Austin,Washington Mystics,30.0,30.8,31.4,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Kiki Iriafen,Washington Mystics,28.0,26.9,34.6,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Isabelle Harrison,Toronto Tempo,23.0,26.1,22.4,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Chelsea Gray,Las Vegas Aces,31.0,31.6,31.4,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Veronica Burton,Golden State Valkyries,30.0,30.1,26.4,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Laura Juskaite,Toronto Tempo,28.0,28.4,28.9,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Janelle Salaun,Golden State Valkyries,22.0,20.3,17.0,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,NaLyssa Smith,Las Vegas Aces,22.0,22.8,18.9,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Awa Fam,Seattle Storm,31.0,29.2,30.8,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Maria Conde,Toronto Tempo,32.0,31.2,27.6,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Pauline Astier,New York Liberty,24.0,28.1,25.0,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Jade Melbourne,Seattle Storm,27.0,26.4,19.2,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Jewell Loyd,Las Vegas Aces,28.0,25.9,22.9,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Michaela Onyenwere,Washington Mystics,26.0,28.5,30.6,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Julie Allemand,Toronto Tempo,34.0,33.7,30.6,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Kayla Thornton,Golden State Valkyries,26.0,26.0,28.8,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Cecilia Zandalasini,Golden State Valkyries,20.0,20.4,17.0,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Tiffany Hayes,Golden State Valkyries,18.0,15.0,9.6,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Maddy Siegrist,Dallas Wings,17.0,12.0,10.9,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Dorka Juhasz,Minnesota Lynx,21.0,13.7,19.2,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Aziaha James,Dallas Wings,13.0,16.3,7.9,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Han Xu,New York Liberty,14.0,18.0,11.5,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Lauren Betts,Washington Mystics,18.0,18.4,14.0,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Kia Nurse,Toronto Tempo,15.0,13.5,18.4,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Nia Coffey,Minnesota Lynx,20.0,26.3,28.1,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Odyssey Sims,Dallas Wings,15.0,13.3,21.0,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Georgia Amoore,Washington Mystics,22.0,24.7,27.2,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Li Yueru,Dallas Wings,15.0,11.4,16.1,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Temi Fagbenle,Toronto Tempo,15.0,14.2,14.6,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Awak Kuier,Dallas Wings,15.0,22.6,24.9,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Cotie McMahon,Washington Mystics,18.0,18.1,11.5,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Kaila Charles,Golden State Valkyries,16.0,16.0,17.5,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Katie Lou Samuelson,Seattle Storm,17.0,16.1,14.7,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Kaitlyn Chen,Golden State Valkyries,10.0,10.9,23.6,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Kiah Stokes,Golden State Valkyries,22.0,22.4,22.2,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Rebecca Allen,New York Liberty,22.0,16.2,31.7,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Stephanie Talbot,Las Vegas Aces,17.0,15.9,14.7,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Zia Cooke,Seattle Storm,9.0,12.6,28.0,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Dana Evans,Las Vegas Aces,10.0,17.4,17.9,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Jordan Horston,Seattle Storm,16.0,17.1,13.2,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Marine Fauthoux,New York Liberty,10.0,11.4,27.1,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Justine Pissott,Las Vegas Aces,10.0,11.6,9.7,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Sug Sutton,Dallas Wings,9.0,7.8,21.7,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Anastasiia Kosu,Minnesota Lynx,10.0,12.5,8.8,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Rebekah Gardner,New York Liberty,10.0,16.7,15.4,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Alysha Clark,Dallas Wings,13.0,8.7,3.9,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Tima Pouye,Toronto Tempo,10.0,10.0,7.4,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Betnijah Laney-Hamilton,New York Liberty,10.0,0.0,,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Cheyenne Parker-Tyus,Las Vegas Aces,6.0,0.0,10.9,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Laeticia Amihere,Golden State Valkyries,10.0,12.9,12.0,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Antonia Delaere,Minnesota Lynx,10.0,11.5,5.4,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Alicia Florez,Washington Mystics,10.0,11.3,9.3,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Stefanie Dolson,Seattle Storm,9.0,11.8,10.8,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Brianna Turner,Las Vegas Aces,12.0,12.2,13.0,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Maya Caldwell,Minnesota Lynx,7.0,9.5,12.9,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Cassandre Prosper,Washington Mystics,10.0,9.8,9.3,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Raquel Carrera,New York Liberty,5.0,0.0,3.1,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Kayla Alexander,Toronto Tempo,5.0,9.5,16.5,replay,inferred
2026-07-20,Las Vegas Aces vs Toronto Tempo,Teonni Key,Toronto Tempo,7.0,0.0,3.0,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Angela Dugalic,Washington Mystics,5.0,0.0,,replay,inferred
2026-07-20,Dallas Wings vs New York Liberty,Anneli Maley,New York Liberty,7.0,0.0,,replay,inferred
2026-07-20,Minnesota Lynx vs Seattle Storm,Eliska Hamzova,Minnesota Lynx,3.0,0.0,0.3,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Lucy Olsen,Washington Mystics,1.0,0.0,,replay,inferred
2026-07-20,Golden State Valkyries vs Washington Mystics,Rori Harmon,Washington Mystics,1.0,0.0,,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,A'ja Wilson,Las Vegas Aces,31.0,31.4,34.8,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Breanna Stewart,New York Liberty,34.0,38.6,36.7,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Kelsey Mitchell,Indiana Fever,32.0,31.6,26.4,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Kahleah Copper,Phoenix Mercury,33.0,31.0,29.8,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Olivia Miles,Minnesota Lynx,32.0,33.0,30.9,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Nneka Ogwumike,Los Angeles Sparks,33.0,33.3,30.3,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Paige Bueckers,Dallas Wings,30.0,35.4,37.3,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Caitlin Clark,Indiana Fever,27.0,29.9,27.0,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Kayla McBride,Minnesota Lynx,33.0,33.2,36.0,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Jonquel Jones,New York Liberty,32.0,33.6,27.8,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Sydney Taylor,Chicago Sky,26.0,23.4,26.3,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Jessica Shepard,Dallas Wings,35.0,33.8,34.6,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Sabrina Ionescu,New York Liberty,34.0,36.2,35.1,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Aliyah Boston,Indiana Fever,27.0,25.1,20.4,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Dominique Malonga,Seattle Storm,28.0,26.9,26.4,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Courtney Williams,Minnesota Lynx,33.0,30.9,19.7,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Alyssa Thomas,Phoenix Mercury,34.0,31.2,35.5,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Carla Leite,Portland Fire,27.0,27.7,31.2,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Kiki Iriafen,Washington Mystics,30.0,28.8,26.0,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Jackie Young,Las Vegas Aces,31.0,31.9,31.4,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Sonia Citron,Washington Mystics,31.0,31.7,31.6,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Natisha Hiedeman,Seattle Storm,30.0,30.6,32.2,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Shakira Austin,Washington Mystics,31.0,30.5,29.1,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Arike Ogunbowale,Dallas Wings,31.0,31.7,34.7,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Dearica Hamby,Los Angeles Sparks,29.0,31.5,31.1,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Rae Burrell,Los Angeles Sparks,30.0,32.2,33.5,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Brittney Griner,Connecticut Sun,26.0,0.0,,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Azzi Fudd,Dallas Wings,34.0,35.1,32.6,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Megan DiLeo,Portland Fire,27.0,17.0,24.6,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Leila Lacan,Connecticut Sun,31.0,31.7,17.0,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Azura Stevens,Chicago Sky,30.0,26.7,30.4,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Natasha Howard,Minnesota Lynx,27.0,29.8,26.4,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Flau'jae Johnson,Seattle Storm,30.0,29.2,28.6,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Kamilla Cardoso,Chicago Sky,26.0,26.1,24.6,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Bridget Carleton,Portland Fire,30.0,31.3,31.2,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Ariel Atkins,Los Angeles Sparks,34.0,31.2,33.1,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Erica Wheeler,Los Angeles Sparks,34.0,30.4,26.3,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Michaela Onyenwere,Washington Mystics,30.0,29.0,30.1,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Olivia Nelson-Ododa,Connecticut Sun,25.0,26.2,21.6,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Chelsea Gray,Las Vegas Aces,31.0,32.4,37.0,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Sarah Ashlee Barker,Portland Fire,27.0,22.0,4.2,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Awa Fam,Seattle Storm,31.0,29.2,30.9,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Monique Akoa Makani,Phoenix Mercury,26.0,24.0,23.9,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Cameron Brink,Los Angeles Sparks,21.0,18.1,18.6,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,DeWanna Bonner,Phoenix Mercury,29.0,26.7,27.3,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Natasha Cloud,Chicago Sky,30.0,29.4,32.0,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Emily Engstler,Portland Fire,27.0,25.9,23.1,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Pauline Astier,New York Liberty,24.0,27.8,21.8,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,NaLyssa Smith,Las Vegas Aces,21.0,22.8,22.4,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Diamond Miller,Connecticut Sun,25.0,26.3,22.8,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Sophie Cunningham,Indiana Fever,24.0,22.4,21.0,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Charlisse Leger-Walker,Connecticut Sun,29.0,27.8,27.4,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Jade Melbourne,Seattle Storm,25.0,24.8,27.7,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Courtney Vandersloot,Chicago Sky,20.0,21.5,21.6,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Napheesa Collier,Minnesota Lynx,15.0,19.7,22.2,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Jewell Loyd,Las Vegas Aces,28.0,25.8,29.0,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Valeriane Ayayi,Phoenix Mercury,18.0,15.3,12.8,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Nia Coffey,Minnesota Lynx,27.0,20.5,15.7,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Natasha Mack,Phoenix Mercury,20.0,20.6,15.3,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Marine Johannes,New York Liberty,18.0,0.0,,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Zia Cooke,Seattle Storm,16.0,14.9,16.6,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Georgia Amoore,Washington Mystics,25.0,25.9,22.7,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Kennedy Burke,Connecticut Sun,20.0,25.0,23.2,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Aneesah Morrow,Connecticut Sun,15.0,20.4,20.9,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Frieda Buhner,Portland Fire,17.0,15.9,16.9,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Noemie Brochant,Phoenix Mercury,22.0,22.1,22.9,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Jacy Sheldon,Chicago Sky,20.0,19.9,16.8,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Gabriela Jaquez,Chicago Sky,17.0,16.1,20.4,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Monique Billings,Indiana Fever,19.0,20.9,20.5,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Lauren Betts,Washington Mystics,16.0,14.9,19.9,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Tyasha Harris,Indiana Fever,19.0,14.8,19.1,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Lexie Hull,Indiana Fever,19.0,19.6,25.2,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Alexa Held,Phoenix Mercury,15.0,,,,inferred
2026-07-22,Chicago Sky vs New York Liberty,Han Xu,New York Liberty,12.0,16.2,12.2,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Elizabeth Williams,Chicago Sky,16.0,15.5,15.3,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Makayla Timpson,Indiana Fever,19.0,23.1,17.7,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Li Yueru,Dallas Wings,12.0,11.7,5.4,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Odyssey Sims,Dallas Wings,13.0,12.9,4.0,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Dana Evans,Las Vegas Aces,13.0,17.6,14.4,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Cotie McMahon,Washington Mystics,15.0,15.6,22.4,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Saniya Rivers,Connecticut Sun,14.0,21.6,26.5,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Maddy Siegrist,Dallas Wings,10.0,12.8,26.2,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Katie Lou Samuelson,Seattle Storm,15.0,15.7,13.2,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Serah Williams,Portland Fire,12.0,17.8,15.4,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Dorka Juhasz,Minnesota Lynx,15.0,11.9,15.8,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Nell Angloma,Connecticut Sun,10.0,11.0,10.3,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Marine Fauthoux,New York Liberty,14.0,12.6,18.2,replay,inferred
2026-07-22,Minnesota Lynx vs Seattle Storm,Jordan Horston,Seattle Storm,15.0,16.4,13.5,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Cheyenne Parker-Tyus,Las Vegas Aces,8.0,9.8,10.1,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Awak Kuier,Dallas Wings,10.0,17.8,13.8,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Rebekah Gardner,New York Liberty,10.0,17.7,15.5,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Teja Oblak,Portland Fire,8.0,12.8,8.8,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Justine Pissott,Las Vegas Aces,10.0,0.0,,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Stephanie Talbot,Las Vegas Aces,15.0,15.7,8.8,replay,inferred
2026-07-22,Connecticut Sun vs Indiana Fever,Myisha Hines-Allen,Indiana Fever,11.0,12.6,15.0,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Aziaha James,Dallas Wings,6.0,0.0,7.4,replay,inferred
2026-07-22,Chicago Sky vs New York Liberty,Rebecca Allen,New York Liberty,15.0,17.3,29.4,replay,inferred
2026-07-22,Dallas Wings vs Portland Fire,Luisa Geiselsoder,Portland Fire,10.0,0.0,,replay,inferred
2026-07-22,Las Vegas Aces vs Washington Mystics,Alicia Florez,Washington Mystics,10.0,12.5,6.2,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Chance Gray,Los Angeles Sparks,9.0,12.2,11.8,replay,inferred
2026-07-22,Los Angeles Sparks vs Phoenix Mercury,Jihyun Park,Los Angeles Sparks,10.0,11.1,6.2,replay,inferred
